fund_id,fund_name,one_month,three_month,six_month,one_year,three_year,from_start
001611,天弘中证休闲娱乐指数A,1.03%,-7.37%,-12.21%,-13.55%,--,-37.37%
001612,天弘中证休闲娱乐指数C,1.00%,-7.43%,-12.32%,-13.77%,--,-37.67%
001613,长城久祥保本,1.50%,0.20%,0.30%,-0.10%,1.50%,--
001616,嘉实环保低碳股票,3.09%,1.07%,2.66%,3.79%,--,23.30%
001614,东方区域发展混合,-2.43%,-8.99%,-13.64%,--,--,-12.38%
001617,天弘中证电子指数A,3.63%,2.49%,1.21%,0.42%,--,-9.51%
001618,天弘中证电子指数C,3.60%,2.42%,1.07%,0.19%,--,-9.99%
001620,嘉实新机遇混合发起式,4.82%,4.00%,4.51%,10.82%,--,6.50%
001621,国金金腾通货币C,0.28%,0.80%,1.46%,2.51%,--,4.30%
001624,兴业添天盈货币A,0.32%,0.93%,1.82%,3.15%,--,4.89%
001625,兴业添天盈货币B,0.34%,0.99%,1.94%,3.39%,--,5.33%
001622,新华鑫锐混合,2.84%,1.38%,3.23%,--,--,5.15%
001627,融通新优选灵活配置混合,2.29%,1.88%,2.49%,--,--,2.80%
001623,兴业国企改革混合,6.30%,4.78%,4.78%,18.72%,--,9.70%
001626,国泰央企改革股票,2.16%,1.68%,4.81%,22.47%,--,9.00%
001629,天弘中证计算机指数A,0.39%,-7.43%,-13.67%,-17.89%,--,-35.46%
001630,天弘中证计算机指数C,0.36%,-7.49%,-13.79%,-18.06%,--,-35.75%
001628,招商体育文化休闲股票,1.96%,-1.52%,-5.34%,-9.51%,--,-22.00%
001632,天弘中证食品饮料指数C,7.27%,3.54%,6.06%,17.31%,--,18.99%
001634,万家瑞祥混合C,1.14%,1.69%,2.70%,--,--,2.73%
001633,万家瑞祥混合A,1.16%,1.74%,2.80%,--,--,2.84%
001635,万家瑞益灵活配置混合A,0.85%,1.60%,2.36%,14.75%,--,14.35%
001631,天弘中证食品饮料指数A,7.29%,3.61%,6.19%,17.58%,--,19.51%
001638,前海开源优势蓝筹股票C,7.47%,7.90%,2.27%,17.41%,--,7.90%
001637,嘉实腾讯自选股大数据策略股,0.30%,-8.03%,-8.78%,2.54%,--,0.80%
001639,嘉实新常态混合A,1.37%,1.07%,1.17%,4.01%,--,3.80%
001636,万家瑞益灵活配置混合C,0.81%,1.38%,2.12%,14.09%,--,13.01%
001640,嘉实新常态混合C,1.28%,0.98%,0.88%,3.51%,--,3.10%
001643,汇丰晋信智造先锋股票A,-1.72%,-9.26%,-6.32%,0.18%,--,-6.76%
001644,汇丰晋信智造先锋股票C,-1.76%,-9.21%,-6.39%,-0.19%,--,-7.48%
001641,富国绝对收益多策略混合,0.29%,0.39%,1.18%,2.90%,--,2.80%
001645,国泰大健康股票,3.99%,10.24%,11.27%,19.23%,--,43.20%
001651,工银新蓝筹股票,5.97%,7.10%,10.03%,20.58%,--,20.70%
001649,工银工业4.0股票
001652,德邦纯债18个月定开债A,0.03%,-0.21%,-0.64%,-1.01%,--,0.02%
001648,工银新价值灵活配置混合,0.20%,--,--,--,--,0.20%
001653,德邦纯债18个月定开债C,-0.01%,-0.32%,-0.84%,-1.41%,--,-0.58%
001657,长安鑫富领先混合,12.63%,17.39%,--,--,--,16.80%
001650,工银丰收回报灵活配置混合A,2.38%,2.69%,1.68%,3.10%,--,3.10%
001655,大摩收益18个月开放债券,-2.01%,-2.56%,-3.48%,0.98%,--,2.60%
001656,农银中国优势灵活配置混合,--,--,--,--,--,0.01%
001654,国联安添鑫灵活配置混合C,4.78%,-0.82%,-3.38%,-2.26%,--,1.35%
001659,富安达新动力混合,7.19%,7.10%,11.64%,--,--,11.65%
001647,天弘聚利灵活配置混合,1.51%,3.09%,--,--,--,4.80%
001661,博时信用债纯债债券C,-0.10%,0.10%,-0.29%,2.75%,--,6.30%
001662,创金沪港深精选混合,-2.22%,-6.87%,-1.40%,21.22%,--,5.70%
001665,平安大华鑫安混合C,1.61%,-0.20%,0.30%,0.30%,--,0.90%
001664,平安大华鑫安混合A,1.60%,-0.10%,0.50%,0.70%,--,1.40%
001666,鹏华添利宝货币,0.35%,1.05%,1.95%,3.40%,--,6.32%
001663,中银互联网+股票,3.93%,2.32%,2.89%,4.40%,--,-7.40%
001667,南方转型混合,3.82%,-4.17%,-9.49%,--,--,-10.40%
001669,诺安聚鑫宝货币C,0.33%,0.95%,1.73%,2.90%,--,5.09%
001670,长城新策略混合A,1.40%,2.21%,3.88%,5.28%,--,1.70%
001668,汇添富全球互联混合,7.53%,19.88%,--,--,--,20.48%
001671,长城新策略混合C,1.40%,2.16%,3.62%,4.82%,--,8.80%
001673,红塔红土优质成长A,4.24%,-2.10%,-4.13%,2.21%,--,-3.73%
001672,国寿安保智慧生活股票,4.44%,4.06%,6.38%,12.72%,--,19.26%
001674,红塔红土优质成长C,4.22%,-2.24%,-4.34%,1.94%,--,-4.08%
001675,江信同福A,-0.45%,-1.21%,-0.59%,3.89%,--,5.85%
001676,江信同福C,-0.53%,-1.37%,-0.87%,3.36%,--,4.85%
001677,中银战略新兴产业股票,5.15%,3.41%,3.22%,14.71%,--,12.30%
001681,新华积极价值灵活配置混合,0.22%,-5.99%,-8.36%,-2.15%,--,-9.00%
001680,九泰久利灵活配置混合,-1.26%,-6.36%,-5.76%,--,--,-5.57%
001682,新华鑫回报混合,1.09%,1.88%,1.60%,15.61%,--,13.19%
001685,汇添富沪港深新价值股票,2.98%,6.62%,12.23%,--,--,17.50%
001687,安信新动力混合C,1.16%,1.64%,1.13%,5.11%,--,6.79%
001688,嘉实新起点混合A,2.17%,3.39%,4.75%,7.02%,--,3.60%
001683,华夏新经济混合,5.71%,2.52%,0.59%,12.10%,--,1.90%
001691,南方香港成长(QDII),3.23%,-0.32%,0.43%,5.94%,--,-7.30%
001692,南方国策动力,0.47%,-1.75%,-3.00%,2.80%,--,9.19%
001694,华安沪港深外延增长混合,2.85%,1.25%,0.39%,19.16%,--,30.00%
001693,招商招利1个月期理财债券C,0.34%,1.02%,2.03%,3.54%,--,6.62%
001695,泓德泓业混合,1.82%,1.27%,0.90%,3.43%,--,11.60%
001697,大成恒丰宝货币A,0.33%,0.98%,1.90%,3.15%,--,4.98%
001698,大成恒丰宝货币B,0.35%,1.04%,2.02%,3.40%,--,5.42%
001699,大成恒丰宝货币E,0.33%,0.98%,1.90%,3.16%,--,5.03%
001700,建信鑫盛回报灵活配置混合,0.29%,0.76%,1.29%,3.43%,--,3.42%
001701,中融产业升级混合,1.85%,-2.90%,-7.42%,-6.68%,--,-6.40%
001703,银华沪港深增长股票,7.23%,9.92%,17.22%,--,--,19.92%
001702,东方创新科技混合,3.50%,-2.73%,-5.86%,-3.21%,--,-10.21%
001704,国投瑞银进宝保本混合,2.10%,0.20%,0.39%,0.00%,1.19%,--
001706,诺安积极回报混合,0.70%,0.40%,0.70%,--,--,0.80%
001707,诺安高端制造股票,--,--,--,--,--,0.00%
001708,东兴改革精选混合,7.48%,8.88%,8.24%,7.85%,--,-8.00%
001709,华富物联世界灵活配置混合,-1.04%,-3.24%,-2.97%,0.48%,--,4.50%
001710,安信新趋势混合A,0.89%,1.79%,2.40%,--,--,2.40%
001711,安信新趋势混合C,0.89%,1.69%,2.30%,--,--,2.30%
001712,东方红优势精选混合,10.51%,15.42%,19.73%,31.04%,--,22.00%
001716,工银新趋势灵活配置混合A,2.98%,4.18%,4.48%,8.50%,--,7.20%
001714,工银文体产业股票,4.09%,3.14%,2.63%,17.09%,--,24.70%
001715,工银新焦点混合A,0.50%,0.20%,0.20%,--,--,0.30%
001713,华润元大中创100ETF联接,3.37%,-1.24%,-5.65%,-8.37%,--,-4.80%
001717,工银前沿医疗股票,4.76%,6.57%,6.76%,21.38%,--,23.20%
001721,工银新增益混合,1.57%,1.97%,--,--,--,3.40%
001719,工银国家战略股票,1.53%,-0.75%,-2.83%,-9.29%,--,-7.20%
001718,工银物流产业股票,3.96%,5.69%,6.34%,13.33%,--,20.70%
001723,华商新动力灵活配置混合,2.78%,-6.28%,-12.81%,-10.70%,--,-14.90%
001720,工银新增利混合,0.90%,0.40%,--,--,--,1.00%
001722,工银银和利混合,2.16%,2.87%,--,--,--,4.10%
001724,申万菱信多策略灵活配置混合,0.99%,1.79%,1.03%,2.99%,--,5.33%
001725,汇添富高端制造股票,4.52%,--,--,--,--,6.40%
001727,申万菱信安鑫回报混合C,2.23%,2.71%,2.33%,6.18%,--,8.17%
001728,银华战略新兴定开混合,4.18%,1.35%,0.10%,6.11%,--,-2.70%
001729,银华逆向投资定开混合,0.10%,-0.42%,0.42%,7.05%,--,-4.40%
001726,汇添富新兴消费股票,5.90%,3.13%,1.13%,3.13%,--,-1.20%
001731,广发百发大数据价值混合A,--,--,--,--,--,--
001730,兴银大健康,5.26%,4.66%,-1.08%,0.88%,--,-8.00%
001732,广发百发大数据价值混合E,--,--,--,--,--,--
001734,广发百发大数据成长混合A,-0.64%,-6.63%,-6.26%,-2.21%,--,-7.10%
001737,大摩沪港深新价值混合
001736,圆信永丰优加生活,4.77%,4.44%,5.95%,17.05%,--,31.80%
001739,中融融安二号保本,1.70%,-0.10%,0.00%,-0.97%,1.09%,--
001733,泰达宏利量化股票,0.61%,-3.50%,-2.36%,--,--,-0.70%
001735,广发百发大数据成长混合E,-0.75%,-6.63%,-6.25%,-2.21%,--,-7.00%
001740,光大中国制造2025混合,5.32%,7.89%,2.21%,18.00%,--,10.80%
001742,广发百发大数据精选混合E,-0.10%,-4.80%,-2.94%,4.54%,--,-0.90%
001741,广发百发大数据精选混合A,-0.20%,-4.89%,-2.94%,4.54%,--,-0.90%
001743,诺安优选回报混合,0.80%,0.50%,0.60%,--,--,0.70%
001750,景顺长城景瑞收益定开债,0.00%,0.00%,-0.48%,1.43%,--,5.80%
001744,诺安进取回报混合,2.62%,1.60%,1.80%,--,--,1.90%
001746,易方达瑞富灵活配置混合E,--,--,--,--,--,0.40%
001751,华商信用增强债券A,-0.38%,-1.87%,-1.87%,1.35%,--,4.90%
001745,易方达瑞富灵活配置混合I,--,--,--,--,--,0.40%
001754,永赢量化灵活配置混合发起式,2.69%,-4.79%,-4.06%,8.76%,--,-0.70%
001756,嘉实策略优选混合,1.08%,2.39%,3.11%,--,--,2.90%
001752,华商信用增强债券C,-0.38%,-1.98%,-1.98%,0.97%,--,4.20%
001755,嘉实新思路混合,0.96%,1.75%,1.85%,4.18%,--,4.70%
001757,嘉实主题增强混合,1.97%,2.98%,3.81%,--,--,3.60%
001753,红土创新新兴产业混合,1.32%,-4.75%,-3.55%,-1.29%,--,-15.80%
001761,广发安宏回报混合A,1.84%,2.56%,2.74%,8.68%,--,16.40%
001762,广发安宏回报混合C,1.79%,2.62%,2.80%,8.60%,--,13.70%
001759,嘉实成长增强混合,5.17%,3.08%,4.11%,--,--,3.80%
001760,嘉实创新成长混合,0.19%,-0.28%,1.74%,7.57%,--,5.10%
001758,嘉实研究增强混合,6.13%,8.35%,9.22%,--,--,9.00%
001767,华宝中国互联股票人民币,6.15%,9.52%,13.23%,17.57%,--,10.40%
001766,上投摩根医疗健康股票,3.49%,1.22%,-2.58%,5.59%,--,-16.90%
001765,前海开源嘉鑫混合A,1.79%,1.39%,--,--,--,2.20%
001763,广发多策略混合,0.77%,-1.51%,-3.27%,-3.48%,--,-8.40%
001764,广发沪港深新机遇股票,3.63%,7.74%,12.41%,14.10%,--,14.10%
001768,华宝中国互联股票美元,7.76%,11.30%,14.52%,13.48%,--,3.50%
001769,易方达瑞惠混合发起式,3.95%,1.73%,1.49%,15.06%,--,29.10%
001770,前海开源嘉鑫混合C,1.79%,1.39%,--,--,--,2.10%
001771,南方量化混合
001772,南方消费活力,4.57%,4.21%,4.02%,13.35%,--,18.90%
001773,招商丰庆混合A,4.71%,5.41%,3.92%,20.27%,--,24.60%
001774,招商丰庆混合C,--,--,--,--,--,0.00%
001775,鹏华弘泰C,0.24%,0.10%,-0.52%,1.46%,--,4.00%
001776,中欧兴利债券,-0.07%,-0.04%,0.14%,2.60%,--,6.60%
001778,德邦多元回报灵活配置混合C,1.00%,0.94%,1.43%,5.12%,--,9.28%
001779,中融稳健添利债券,-0.55%,-5.26%,-7.41%,-6.93%,--,-10.00%
001777,德邦多元回报灵活配置混合A,1.05%,18.44%,19.94%,24.64%,--,29.82%
001782,九泰久益混合A,5.80%,7.39%,--,--,--,7.60%
001781,建信现代服务业股票,3.99%,5.95%,4.91%,6.48%,--,6.80%
001785,民生加银岁岁增利债券D,-0.10%,-0.20%,-1.10%,-4.55%,--,-1.50%
001787,中欧骏盈货币A,0.34%,1.00%,1.83%,3.17%,--,4.12%
001786,国泰信益灵活配置混合,3.36%,5.32%,--,--,--,8.25%
001788,中欧骏盈货币B,0.36%,1.06%,1.95%,3.42%,--,4.48%
001789,国泰量化收益灵活配置混合,--,--,--,--,--,1.70%
001794,兴银朝阳债券,0.00%,0.11%,-0.38%,0.90%,--,1.81%
001791,大成绝对收益策略混合A,-1.16%,-4.18%,-4.18%,-4.76%,--,-5.90%
001792,大成绝对收益策略混合C,-1.18%,-4.34%,-4.54%,-5.52%,--,-7.50%
001795,上投摩根文体休闲灵活配置混合,2.70%,2.13%,-0.54%,-6.84%,--,-8.70%
001796,汇添富安鑫智选混合A,1.15%,0.29%,0.29%,3.84%,--,5.40%
001798,泰康新回报灵活配置混合A,-0.15%,-1.75%,-1.61%,0.89%,--,3.51%
001801,汇添富达欣混合A,0.98%,0.49%,-0.96%,2.18%,--,3.20%
001797,华融新利灵活配置混合,-2.95%,-2.95%,-7.15%,-4.36%,--,-1.30%
001799,泰康新回报灵活配置混合C,0.40%,-1.24%,-1.23%,1.08%,--,3.51%
001800,华安新乐享保本混合,0.10%,0.10%,-0.99%,-1.77%,0.91%,--
001802,易方达瑞财混合I,0.78%,0.48%,-0.48%,2.87%,--,4.00%
001803,易方达瑞财混合E,0.78%,0.39%,-0.58%,2.67%,--,3.70%
001809,中信建投智信物联网A,0.81%,-0.10%,-0.10%,--,--,-0.80%
001808,银华互联网主题灵活配置混合,6.00%,5.87%,2.72%,-0.60%,--,-17.00%
001812,嘉实货币E,0.32%,0.91%,1.64%,2.85%,--,3.19%
001810,中欧潜力价值灵活配置混合,5.50%,3.33%,6.62%,26.58%,--,30.50%
001705,泓德战略转型股票,3.36%,0.43%,-0.85%,7.84%,--,16.90%
001811,中欧明睿新常态混合,7.16%,7.48%,13.95%,13.24%,--,7.80%
001813,国泰福益灵活配置混合,0.49%,0.89%,1.29%,--,--,1.90%
001814,新华阿鑫二号保本,6.70%,0.85%,2.30%,3.49%,6.06%,--
001820,兴全天添益货币A,0.31%,0.94%,1.90%,3.29%,--,4.76%
001816,汇添富新睿精选混合A,1.50%,1.30%,--,--,--,1.60%
001815,华泰柏瑞激励动力混合A,7.27%,9.25%,12.80%,17.51%,--,18.10%
001819,兴全稳益债券,0.10%,0.20%,1.56%,4.58%,--,10.47%
001822,华商智能生活灵活配置混合,-3.62%,-9.74%,-10.23%,-8.23%,--,-17.50%
001821,兴全天添益货币B,0.33%,1.00%,2.02%,3.53%,--,5.16%
001686,安信新动力混合A,1.19%,1.76%,1.32%,5.49%,--,7.60%
001824,博时沪港深成长企业,2.29%,2.10%,5.73%,--,--,7.00%
001825,建信中国制造2025,-0.33%,-6.87%,--,--,--,-6.87%
001823,光大鼎鑫混合C,0.89%,0.99%,0.30%,2.00%,--,1.39%
001826,国寿安保增金宝货币,0.33%,0.99%,1.91%,3.27%,--,4.96%
001827,富国研究优选沪港深混合,4.28%,7.67%,6.90%,13.84%,--,19.30%
001830,融通跨界成长灵活配置混合,1.56%,-6.21%,-7.29%,5.89%,--,4.30%
001829,北信瑞丰中国智造主题,-1.83%,-9.98%,-12.38%,-0.88%,--,1.90%
001837,前海开源沪港深蓝筹精选混合,1.73%,6.41%,12.42%,28.76%,--,29.40%
001840,招商丰享混合C,0.49%,-0.39%,-0.87%,0.99%,--,2.20%
001841,招商丰享混合A,0.58%,-0.19%,-0.57%,1.46%,--,4.40%
001679,前海开源中国稀缺资产混合A,-4.88%,-19.02%,-18.54%,-15.93%,--,-16.10%
001834,长盛战略新兴产业混合C,0.00%,0.00%,0.00%,0.00%,--,0.00%
001842,九泰日添金货币A,0.30%,0.94%,1.85%,3.37%,--,4.80%
001838,国投瑞银国家安全混合,-1.08%,-16.94%,-10.24%,-3.29%,--,-17.60%
001839,九泰久兴灵活配置混合,0.21%,-6.23%,--,--,--,-5.10%
001843,九泰日添金货币B,0.32%,1.00%,1.98%,3.62%,--,5.18%
001846,国寿安保稳健回报混合A,0.58%,0.58%,0.96%,4.17%,--,4.90%
001845,国寿安保稳恒混合A,0.39%,0.39%,0.97%,2.16%,--,3.90%
001848,国寿安保尊盈一年债券C,-0.20%,-0.20%,-0.69%,1.20%,--,0.80%
001847,国寿安保尊盈一年债券A,-0.30%,-0.20%,-0.49%,1.60%,--,1.40%
001852,融通中国风1号灵活配置混合,8.42%,2.62%,2.53%,10.44%,--,12.65%
001844,九泰久益混合C,5.70%,7.29%,--,--,--,7.50%
001851,中融强国制造混合,0.49%,0.99%,2.00%,--,--,2.00%
001850,国泰安益灵活配置混合A,2.51%,4.42%,--,--,--,6.29%
001854,景顺长城景颐增利债券A,0.58%,1.16%,0.77%,2.85%,--,4.80%
001855,景顺长城景颐增利债券C,0.48%,1.07%,0.48%,2.36%,--,4.30%
001858,建信安心保本二号混合,2.60%,0.29%,0.89%,1.48%,2.81%,--
001859,大摩增值18个月开放债券A,-0.10%,0.29%,0.10%,4.79%,--,5.00%
001856,易方达环保主题混合,--,--,--,--,--,0.00%
001861,富安达健康人生混合,2.84%,-0.48%,-3.12%,1.74%,--,-0.78%
001862,东方红收益增强债券A,2.01%,0.80%,-0.88%,2.14%,--,3.36%
001863,东方红收益增强债券C,1.92%,0.60%,-1.08%,1.64%,--,2.66%
001867,诺安聚鑫宝货币D,0.33%,0.96%,1.74%,2.93%,--,5.15%
001866,北信瑞丰新成长,3.61%,0.29%,-0.39%,3.20%,--,3.30%
001865,前海开源事件驱动混合C,4.05%,9.73%,7.18%,4.84%,--,10.50%
001868,招商产业债券C,-0.08%,-0.41%,-0.41%,2.37%,--,5.58%
001870,前海开源货币A,0.31%,0.95%,1.77%,2.99%,--,4.32%
001869,招商制造业混合A,0.58%,0.00%,1.34%,11.01%,--,16.34%
001872,嘉实丰益信用定期债券C,0.25%,0.15%,0.30%,10.99%,--,13.76%
001874,前海开源沪港深价值精选混合,2.81%,7.75%,10.69%,--,--,9.80%
001873,嘉实增强收益定期债券C,0.00%,-0.10%,-0.20%,2.46%,--,5.37%
001875,前海开源沪港深优势精选混合,0.39%,7.40%,12.55%,27.44%,--,29.10%
001876,鹏华全球高收益债美元现汇,0.61%,2.56%,4.89%,8.17%,--,16.92%
001878,嘉实沪港深精选股票,3.33%,9.94%,20.02%,42.70%,--,42.70%
001880,长城中国智造灵活配置混合,-0.70%,--,--,--,--,-0.10%
001879,长城创新动力灵活配置混合,--,--,--,--,--,0.00%
001881,中欧新趋势混合(LOF)E,3.07%,3.30%,3.91%,12.25%,--,25.53%
001882,中欧价值发现混合E,6.78%,5.21%,7.57%,24.04%,--,38.53%
001883,中欧新动力混合(LOF)E,4.82%,1.00%,1.96%,11.76%,--,24.37%
001884,中欧沪深300指数增强E,6.73%,4.10%,2.77%,15.62%,--,11.38%
001885,中欧新蓝筹混合E,2.57%,2.55%,2.61%,10.16%,--,20.70%
001886,中欧行业成长混合(LOF)E,6.79%,9.82%,9.89%,17.48%,--,21.27%
001887,中欧价值智选混合E,-1.58%,-9.81%,-8.29%,-1.52%,--,19.29%
001888,中欧盛世成长混合(LOF)E,3.34%,-0.84%,-3.09%,4.00%,--,17.66%
001890,中欧精选定期开放混合E,2.42%,2.55%,5.94%,4.15%,--,-4.29%
001889,中欧增强回报债券(LOF),-0.11%,-0.05%,-0.96%,0.55%,--,5.47%
001871,前海开源货币B,0.33%,1.01%,1.89%,3.23%,--,4.73%
001877,宝盈国家安全沪港深股票,-6.82%,-13.47%,-18.69%,-10.31%,--,-4.30%
001891,中欧成长优选混合E,3.37%,3.38%,6.22%,8.10%,--,12.84%
001892,长盛新兴成长混合,7.42%,3.63%,-4.95%,-13.58%,--,-0.10%
001894,泰达宏利活期友货币A,0.30%,0.86%,1.62%,2.99%,--,4.45%
001895,泰达宏利活期友货币B,0.32%,0.92%,1.74%,3.24%,--,4.85%
001897,九泰久盛量化先锋混合A,-1.60%,-9.12%,-5.94%,13.08%,--,4.60%
001896,泰达宏利绝对混合,-0.20%,-0.90%,0.00%,1.12%,--,-0.60%
001899,东海社会安全,2.96%,0.88%,-2.55%,2.04%,--,-19.90%
001901,前海开源沪港深隆鑫混合A,1.40%,1.20%,--,--,--,1.20%
001893,华宝兴业现金添益B,0.33%,0.96%,1.80%,3.10%,--,4.50%
001902,前海开源沪港深隆鑫混合C,1.00%,1.00%,--,--,--,1.00%
001903,光大欣鑫混合A,0.73%,0.00%,-2.06%,-0.44%,--,58.11%
001905,华安安益保本混合,0.40%,0.10%,0.10%,0.00%,0.50%,--
001906,东方红纯债债券,0.30%,0.40%,1.01%,2.20%,--,3.53%
001904,光大欣鑫混合C,0.75%,-0.28%,-2.37%,-0.77%,--,8.36%
001908,国投瑞银境煊保本混合C,4.50%,0.58%,1.06%,0.97%,3.47%,--
001909,创金合信货币,0.27%,0.86%,1.66%,2.98%,--,4.67%
001910,泰康新机遇混合,3.63%,2.75%,5.42%,14.41%,--,15.33%
001912,中欧强势多策略债券,0.00%,-0.10%,-0.77%,0.39%,--,3.50%
001911,博时裕恒纯债债券,0.25%,0.55%,0.97%,1.92%,--,4.59%
001914,中信建投稳利保本2号,3.50%,0.10%,0.58%,0.88%,2.17%,--
001915,宝盈医疗健康沪港深股票,2.39%,-2.51%,-6.55%,-4.68%,--,-14.40%
001916,新沃通宝A,0.29%,0.91%,1.67%,2.90%,--,4.36%
001919,圆信永丰兴利C,-0.20%,-0.61%,-2.17%,-0.91%,--,-0.22%
001917,招商量化精选股票,-1.79%,-13.78%,-13.46%,-3.08%,--,-0.85%
001918,圆信永丰兴利A,-0.20%,-0.50%,-1.97%,-0.51%,--,0.18%
001920,景顺长城景颐宏利债券A,0.58%,1.07%,0.58%,2.06%,--,3.80%
001907,国投瑞银境煊保本混合A,5.60%,0.57%,1.05%,1.25%,3.94%,--
001922,国泰新目标收益保本混合,1.10%,0.20%,0.30%,0.60%,1.40%,--
001923,国泰添益灵活配置混合,2.16%,2.46%,3.17%,--,--,4.00%
001921,景顺长城景颐宏利债券C,0.70%,1.00%,-2.04%,-0.69%,--,0.70%
001924,华夏国企改革混合,4.74%,3.57%,4.62%,5.45%,--,-7.20%
001925,兴业鑫天盈货币A,0.31%,0.88%,1.63%,2.80%,--,4.20%
001929,华夏收益宝货币A,0.31%,0.97%,1.71%,3.01%,--,4.69%
001928,华夏消费升级灵活配置混合C,7.32%,8.56%,12.35%,28.81%,--,31.90%
001927,华夏消费升级灵活配置混合A,7.36%,8.67%,12.64%,29.43%,--,32.80%
001926,兴业鑫天盈货币B,0.33%,0.94%,1.76%,3.12%,--,4.67%
001930,华夏收益宝货币B,0.33%,1.04%,1.84%,3.26%,--,5.11%
001931,国寿安保鑫钱包货币,0.30%,0.96%,1.68%,2.97%,--,4.76%
001933,华商新兴活力混合,-0.10%,-6.24%,-6.78%,-2.93%,--,-3.80%
001932,国寿安保保本混合,0.90%,-0.30%,-0.49%,-0.69%,1.20%,--
001935,国泰全球绝对收益美元现汇,0.21%,-0.21%,-0.32%,-3.80%,--,-6.30%
001936,国泰全球绝对收益人民币,-1.29%,-1.78%,-1.39%,-0.30%,--,-0.40%
001937,兴银现金增利货币,0.31%,0.84%,1.50%,2.81%,--,4.23%
001934,国泰全球绝对收益美元现钞,0.21%,-0.21%,-0.32%,-3.80%,--,-6.30%
001938,中欧时代先锋股票A,7.67%,7.86%,13.71%,29.46%,--,51.79%
001939,光大睿鑫混合A,1.46%,2.01%,2.01%,3.61%,--,32.20%
001940,农银现代农业加,5.47%,7.95%,7.17%,10.28%,--,11.53%
001941,融通通源短融债券B,0.19%,0.37%,0.47%,1.41%,--,3.26%
001945,东方红信用债债券A,0.10%,-0.20%,-1.49%,-0.08%,--,3.42%
001943,前海开源沪港深汇鑫混合C,0.89%,-0.53%,4.14%,12.62%,--,13.30%
001946,东方红信用债债券C,0.20%,-0.20%,-1.69%,-0.48%,--,2.80%
001942,前海开源沪港深汇鑫混合A,0.97%,-0.09%,4.75%,13.92%,--,14.60%
001860,大摩增值18个月开放债券C,-0.10%,0.19%,0.00%,4.40%,--,4.50%
001950,鹏华丰泰定开债B,-0.25%,-1.01%,-3.78%,-1.03%,--,2.29%
001951,金鹰改革红利混合,1.23%,-2.73%,-1.57%,-0.65%,--,6.70%
001949,建信稳定丰利债券C,0.70%,0.20%,-0.20%,0.90%,--,0.60%
001947,上投摩根安鑫回报A,0.60%,0.80%,0.30%,--,--,0.30%
001952,光大尊尚一年定开债A,-0.50%,-2.45%,-3.86%,-1.39%,--,-0.50%
001955,中欧养老产业混合,4.37%,0.09%,2.23%,8.81%,--,9.90%
001954,银华生态环保主题灵活配置混,0.89%,-2.75%,-1.82%,0.89%,--,2.60%
001948,建信稳定丰利债券A,0.70%,0.30%,-0.10%,1.30%,--,1.20%
001956,国联安科技动力,7.07%,5.69%,0.72%,-8.29%,--,-1.60%
001953,光大尊尚一年定开债C,-0.60%,-2.57%,-4.08%,-1.99%,--,-1.30%
001959,华商乐享互联灵活配置混合,-0.92%,-4.44%,-3.70%,0.00%,--,-14.00%
001964,诺安泰鑫一年定开债C,-0.10%,-0.40%,-1.60%,0.53%,--,2.52%
001966,圆信永丰兴源灵活配置混合C
001849,前海开源强势共识100强股票,1.13%,-6.09%,-6.29%,1.71%,--,-10.60%
001965,圆信永丰兴源灵活配置混合A
001963,中欧天禧债券,0.20%,-0.29%,-0.48%,1.28%,--,2.70%
001961,博时裕荣纯债债券,0.13%,0.38%,0.54%,1.45%,--,5.54%
001967,华宝转型升级混合,1.30%,1.20%,0.10%,2.12%,--,1.30%
001960,兴银瑞益,0.10%,-0.89%,-2.44%,-1.48%,--,0.99%
001974,景顺长城量化新动力股票,5.24%,5.33%,8.94%,--,--,20.60%
001969,光大尊盈半年定开债C,--,--,--,--,--,0.16%
001971,博时产业债纯债债券C,-0.19%,-0.09%,-0.19%,0.66%,--,1.62%
001975,景顺长城环保优势股票,2.32%,5.00%,8.45%,27.24%,--,32.20%
001973,光大耀钱包货币A,0.31%,0.95%,1.83%,3.05%,--,4.53%
001968,光大尊盈半年定开债A,--,--,--,--,--,0.18%
